age,account_balance,income,loan,credit_card_usage,tenure_years,has_mobile_app,engaged
67,37271,25236,yes,0.6427636753585247,9,yes,1
58,47620,49242,yes,0.7212619198480661,2,no,0
69,40408,34979,no,0.4767575765621619,8,no,1
40,21216,53560,no,0.6948285885699501,2,yes,0
67,5259,30279,yes,0.8742530128782419,8,yes,0
53,66777,115146,yes,0.7400431576039,2,yes,0
18,30776,144025,no,0.6668059098796275,4,no,1
30,27236,93794,yes,0.8685597944536745,4,no,1
47,97657,77640,yes,0.8179428951785223,8,no,1
44,58034,42854,no,0.12423194854630848,2,no,0
27,44916,104715,yes,0.1420960603203853,8,no,0
29,64671,32381,no,0.6034446723784347,9,no,0
66,74772,142136,no,0.5503911692961123,3,yes,0
63,14630,74833,yes,0.5920450906609694,4,yes,1
40,24431,94129,no,0.4900133327824687,2,yes,0
20,43148,112929,yes,0.4331188510526047,8,no,0
48,17883,130343,no,0.40591637158783567,1,no,0
43,33516,111663,no,0.43773095976338705,5,yes,1
19,46708,75411,no,0.9964778376326617,9,no,0
61,75096,91513,yes,0.801593611755818,7,no,0
41,53131,68700,yes,0.42974255738568023,5,no,0
41,95360,134020,no,0.6963802624103932,7,no,0
66,8418,104861,no,0.966724778467269,8,yes,0
45,94019,137699,yes,0.3379677960959303,4,yes,1
61,46207,141469,yes,0.6459135863583272,6,yes,0
62,34117,126597,no,0.7473923434529687,6,no,0
67,8630,67240,yes,0.8258469490543724,2,yes,0
37,26243,55825,no,0.14593860322736016,8,yes,0
19,69760,143344,yes,0.8233441471031525,7,yes,0
32,46077,142526,yes,0.5594909106235837,7,yes,1
58,55662,147634,yes,0.8947379190028721,9,no,0
63,23359,140152,yes,0.2185453136844241,2,yes,0
32,89608,129568,no,0.2679212948114277,4,yes,1
61,96234,62281,no,0.21889509973957344,1,no,1
38,6952,91810,yes,0.17381655296202425,4,no,1
54,23348,30570,yes,0.5327920518241802,6,yes,0
56,45756,37412,yes,0.9232991569915466,3,no,0
61,47749,48902,yes,0.8997882241203261,1,yes,0
60,46010,76663,yes,0.7158377174494848,7,no,0
59,57512,123864,no,0.733180008294307,1,yes,1
39,60516,41432,yes,0.6432346979650307,6,yes,1
32,53638,73793,no,0.7362514589752778,4,no,0
51,51770,24609,yes,0.6582193509064438,7,yes,0
47,84683,102218,yes,0.9882356534276008,3,no,0
54,55932,52292,yes,0.9095694663964258,4,no,1
27,90607,64713,no,0.5947809085484154,2,yes,0
31,56288,101332,yes,0.8923999046939606,7,yes,0
56,57467,121947,yes,0.6090982656974234,9,yes,0
64,4292,98371,yes,0.39298172993333735,8,no,1
43,41085,39331,yes,0.8746114135412273,7,yes,0
26,57963,103721,yes,0.2686553898901106,3,no,0
38,75758,92801,yes,0.36265141433964787,7,no,0
29,50280,77507,no,0.2457597309887236,3,yes,1
24,26613,48130,yes,0.13892240434464687,8,yes,1
21,46658,128348,yes,0.5526691728516815,4,no,1
24,72160,85938,no,0.29327770142246623,4,no,0
45,73552,40206,yes,0.11250022403908634,1,yes,1
51,67701,70325,no,0.8147967646301681,8,yes,0
29,49871,149587,no,0.5718410988635496,1,yes,0
36,24781,46046,yes,0.3504611827776035,1,yes,1
29,70227,62690,yes,0.47195824455049296,4,no,0
60,92913,84388,yes,0.18535059068818976,8,yes,0
40,76445,92297,yes,0.21343630435127073,6,no,0
45,5406,103692,yes,0.2131020047436994,1,no,1
45,95762,134476,no,0.8186448653061137,3,yes,0
45,74301,50662,yes,0.3929311050855203,2,no,0
30,96825,117729,no,0.4603221243292218,1,yes,1
58,7765,84149,no,0.6204912278250927,3,yes,0
25,90169,33561,no,0.1760320169132733,1,yes,0
45,41814,142702,no,0.8235735829217354,9,no,0
50,52364,60968,no,0.8482626961594526,8,no,0
28,69472,60403,no,0.466358077618682,6,no,1
24,77716,72885,yes,0.12633841573507934,4,no,1
41,6102,36078,yes,0.30564267244783283,9,no,0
30,49392,43946,yes,0.3671147950001231,2,no,0
42,35174,66005,no,0.9426996058671476,5,no,0
67,44389,111137,yes,0.2181837254232042,1,no,0
67,32533,35788,yes,0.2266883301068206,5,no,0
46,80182,68054,yes,0.6678269431483671,7,yes,0
60,43960,109881,no,0.7260458307106655,5,no,0
42,59195,80390,yes,0.24486550196952686,4,yes,1
36,32773,137592,no,0.673927146286095,8,yes,0
40,95682,117797,no,0.24523128691439994,6,yes,0
62,49050,100093,no,0.7345419433412101,3,no,0
42,70732,52258,yes,0.6573503045558308,1,yes,1
22,26723,60332,yes,0.4513864641800476,8,yes,0
54,21320,45140,no,0.7402480129964598,6,yes,0
37,96881,74670,no,0.6962453233906943,4,no,0
28,22635,98279,yes,0.7955499128244319,9,no,0
64,14981,49057,yes,0.48491920310510495,2,yes,0
41,82834,102890,yes,0.8162410800090016,2,no,0
30,60882,86336,yes,0.33252076219447385,3,no,0
35,84635,114708,no,0.7652324675383531,5,no,0
55,81981,112118,yes,0.9518962124626158,9,no,0
65,45018,84389,no,0.593180430706611,9,yes,1
57,61651,52072,no,0.6472155591530704,9,yes,0
67,66871,137841,no,0.5794040442334888,7,no,0
65,9617,138344,yes,0.9698138336357957,6,no,1
25,19500,88667,no,0.9807281594577255,9,no,1
52,25815,25426,no,0.190235150292677,4,no,1
60,74306,116788,no,0.6374373106574133,8,yes,0
20,40050,112334,yes,0.6108057362723934,5,no,0
35,52721,100094,yes,0.8074426985287257,8,yes,1
47,52694,106302,yes,0.7886525946113407,2,yes,1
57,17366,141117,yes,0.7091320055282521,3,yes,0
55,68810,112315,yes,0.12801596752194006,1,no,0
42,25569,93862,no,0.43055727061399096,7,no,0
25,53530,108374,no,0.7259878901960642,6,no,1
58,38773,83154,no,0.7283252794414521,8,yes,0
56,79510,53299,yes,0.6438093735444917,4,no,1
25,95232,44630,no,0.6908735127544048,8,no,0
66,42615,83419,no,0.29068987715303557,1,yes,0
54,26126,89202,no,0.1943398938345691,6,yes,0
39,51488,113520,no,0.9021271095262428,4,no,1
35,92307,38894,no,0.5807499513332529,5,no,0
35,19128,77690,yes,0.2338516582045061,7,yes,1
57,29628,49877,yes,0.19574843641689837,2,no,1
62,98451,88749,yes,0.1798287229136032,4,yes,1
44,69317,71322,yes,0.5672221755646736,8,yes,0
52,92703,101231,yes,0.8837211184281882,2,no,1
25,66143,86240,no,0.5970070360624692,7,yes,0
58,14798,26742,yes,0.7534047145182687,7,yes,0
41,76081,65326,yes,0.4862431881704653,2,no,0
34,27433,30822,yes,0.2362028922742276,9,yes,1
23,50638,53080,yes,0.9538612437309439,3,no,1
39,70134,89105,yes,0.726903090739616,1,yes,1
61,77886,24583,yes,0.8535861497218858,7,yes,0
46,62555,30738,yes,0.9621890713455207,2,no,1
33,89730,42956,yes,0.6943430392390448,7,yes,1
35,35707,112034,yes,0.531332422839106,6,no,1
18,96982,149603,yes,0.310363562701904,7,no,1
31,35603,107620,no,0.7291135592570559,9,yes,1
64,26566,143288,no,0.6469648338722729,7,no,0
54,39332,89019,yes,0.5066561042344344,2,no,1
51,77648,121609,yes,0.3460761536816495,7,yes,0
43,99829,132182,yes,0.109712410811624,7,yes,0
33,81463,141854,yes,0.21229107153991283,9,no,0
69,59774,121169,no,0.2275347848515954,1,yes,1
59,49560,148639,no,0.17945450297749,8,no,1
61,83983,55455,no,0.8514689363717958,6,yes,0
30,76247,53367,no,0.5884871459470671,5,yes,0
42,18762,115856,no,0.34875014651387526,1,yes,1
65,93482,97229,yes,0.4889544544053145,4,yes,0
38,76559,52757,no,0.9247286021943797,7,no,1
67,71055,72420,yes,0.7718379872496892,9,no,0
31,31223,122954,no,0.8298597865400772,9,no,0
60,53988,25253,yes,0.8664684655493514,9,yes,0
29,26558,61723,yes,0.6570968044671279,6,yes,1
58,36734,128915,no,0.11486228910568194,1,yes,1
23,12082,54739,yes,0.456672067257212,2,yes,1
51,14087,57167,no,0.33742194145093946,3,yes,0
68,50205,72528,no,0.8327804365459155,9,yes,0
69,20786,82572,yes,0.693417773590402,2,no,0
55,25023,53865,no,0.7690990798814712,7,no,0
41,72331,37754,yes,0.2901590914659285,5,no,0
34,38886,94934,no,0.6071647867088588,9,yes,0
21,9761,103971,yes,0.5543610750622081,5,no,0
66,26537,95912,yes,0.8985801880103756,6,no,0
67,70000,24336,no,0.5371134222857094,5,no,0
23,29280,120197,no,0.5676016418946466,3,yes,0
30,18403,34168,no,0.7803468536599413,2,yes,0
20,23093,35765,no,0.20827226345869604,8,no,0
64,7559,128694,yes,0.9899223862852837,1,yes,0
48,38727,75519,yes,0.972713812755095,5,yes,1
69,42031,62586,yes,0.7376773130658981,6,no,0
53,56367,112060,no,0.6602913967358,8,yes,0
63,21995,87922,yes,0.39230984502666466,8,no,0
69,31273,90757,no,0.6976818684001079,6,yes,1
51,94141,138411,yes,0.7933632801548016,5,no,0
60,63593,52662,no,0.24750289044484175,5,yes,1
20,68845,145481,no,0.6897439651531806,1,no,0
54,6682,148961,no,0.5299561029734965,5,yes,0
60,56350,54252,no,0.9687457742131166,4,yes,0
26,86795,94915,no,0.3045924224133659,1,yes,0
47,17365,149818,no,0.27408306501887586,7,no,0
55,91638,97462,no,0.18592068713873475,7,yes,0
39,64097,44393,no,0.9413097568242379,2,no,0
35,84250,141303,no,0.3119816330651123,8,no,0
65,81205,104217,yes,0.31776337429134904,8,no,1
54,10450,50560,no,0.7546017412887952,3,yes,0
21,57168,74611,yes,0.30368694899799853,7,no,0
21,49034,51376,yes,0.7135164946838833,8,no,0
45,15919,85467,no,0.3993116964404473,1,yes,0
60,45632,86082,yes,0.496176444825541,4,yes,1
64,20605,38407,yes,0.47091537479486956,8,no,0
27,6493,108072,yes,0.15986466336582097,5,no,1
45,43634,102564,yes,0.10827048282633334,9,yes,0
38,25180,141231,yes,0.3593455781998628,8,yes,1
37,30858,103849,no,0.13424086754788894,8,no,0
42,45334,27909,yes,0.6249340545521682,3,no,0
43,39401,85508,yes,0.6952065532462643,6,no,0
43,2563,104275,yes,0.8367702355136997,5,no,0
25,87491,97389,yes,0.9527460540996316,6,no,0
26,29468,30899,yes,0.5638898069660558,4,yes,0
36,47982,111602,yes,0.7516089302354084,9,yes,0
59,72821,89958,no,0.6305738700250964,9,no,0
53,51010,51243,no,0.3642069096666307,4,yes,0
39,29929,42863,no,0.2841378042608557,5,yes,1
46,79752,101304,no,0.5773527348772522,8,yes,0
27,43919,59882,no,0.9886192400473481,3,no,0
29,41893,117708,no,0.23531940985255173,9,yes,0
63,4495,139938,no,0.7894638165974266,7,yes,0
61,82713,141119,no,0.6054846603096414,8,no,0
43,48389,27065,no,0.25591296955070847,1,no,1
26,59584,72876,no,0.5616036749301526,4,yes,0
58,20242,34738,yes,0.6690776939095872,3,yes,0
50,97122,52767,yes,0.5185711766490593,5,no,1
23,44969,88263,no,0.964489251448393,6,yes,0
49,63569,49956,no,0.7006657019461839,2,yes,1
56,47155,75703,yes,0.47636133210193643,9,no,1
21,16738,37689,yes,0.4684458185047433,8,no,0
33,90981,113732,no,0.17899430930562382,8,yes,0
54,48727,105810,yes,0.6242041091180931,6,no,0
54,81124,82022,no,0.8724517135636094,8,no,1
59,23844,54534,yes,0.7307957958824384,6,no,0
68,28635,53575,yes,0.9543292894680192,8,no,0
57,80342,66242,no,0.45714981803574894,4,yes,0
57,82779,122583,yes,0.564729312338083,6,no,0
20,76474,46030,no,0.9237600202869897,6,yes,0
59,12975,132557,no,0.48694716885687195,1,no,0
21,49427,129822,yes,0.7762725997252317,4,no,0
45,55682,33144,no,0.6636384257506682,7,no,0
28,56677,34772,yes,0.7740534634595528,3,yes,1
43,36613,29764,yes,0.4816410158830108,8,yes,0
44,40977,109435,yes,0.14115268726607616,5,no,0
34,90289,88738,no,0.920565160326737,6,no,1
24,72023,137405,yes,0.3618956195728926,9,yes,0
50,79612,101718,no,0.7063366814289299,9,no,0
25,97517,85391,no,0.660804449647989,3,no,0
20,44555,148778,no,0.2176373189320857,2,yes,0
46,66662,20591,yes,0.5449625418879037,2,no,0
67,57969,37500,no,0.9385905756233541,8,yes,1
26,1160,147039,no,0.1647416742508918,7,no,0
42,116,128448,no,0.48910616924650685,9,no,0
31,98465,64201,yes,0.8617870551886935,4,no,0
51,9756,70969,yes,0.7226197336975317,5,yes,0
23,8422,81938,no,0.7007735752611267,6,no,0
41,74058,64758,yes,0.627423181704845,6,yes,1
65,63093,92384,no,0.5678140722689147,7,no,1
59,51367,134222,yes,0.43698772838225997,3,yes,1
19,95476,42670,yes,0.24551328048280655,7,yes,0
30,57365,107149,no,0.16968065763636314,1,no,0
24,95415,112103,yes,0.6919165676844721,2,no,1
64,16016,79513,yes,0.5232461851976512,8,yes,0
61,43767,117619,no,0.8720483949263119,8,yes,0
63,87409,48775,yes,0.7132036845973428,2,yes,1
63,84247,46726,yes,0.7093276625243199,1,no,1
57,10738,70269,yes,0.6472515351645941,6,yes,0
46,92570,84313,yes,0.64124055165579,7,yes,0
18,7639,69687,yes,0.14201360523007953,2,yes,0
40,85895,117888,yes,0.6924252387562226,1,yes,1
38,76252,118931,no,0.5074238763252056,3,yes,0
34,90704,91116,yes,0.23166179855943422,8,no,0
27,28138,65582,yes,0.9322375487243377,5,no,1
55,69812,83200,no,0.16889906462634613,4,yes,0
64,75240,136027,yes,0.13915715777686052,6,no,1
39,13239,56006,yes,0.5478196396385651,3,no,0
21,67946,64933,no,0.7576831450733229,8,no,0
18,59468,54631,no,0.48582127664377794,4,yes,0
37,68071,43010,yes,0.4731538494222828,5,no,0
19,78123,36828,yes,0.11144241234252965,5,yes,0
29,5772,114530,no,0.5230228185966991,4,no,0
62,72787,43576,no,0.2760032337632622,9,no,0
57,2158,110269,no,0.7657406436747263,8,yes,0
54,21336,21948,yes,0.36080227789736385,4,yes,0
54,84054,124119,yes,0.31239177950044006,8,yes,1
50,12646,27900,no,0.5801041504857353,1,yes,0
60,61304,39752,yes,0.6771583546180205,7,no,0
62,94977,110115,no,0.9061577779758949,2,yes,1
25,1190,126540,no,0.23440308256243292,9,yes,0
21,8900,118956,yes,0.17193505732067643,8,no,1
65,85805,33119,yes,0.8429805669502505,5,yes,0
63,59962,71580,no,0.3024155641269425,1,yes,0
50,45322,140212,no,0.3991899586684253,2,no,0
29,12258,137445,no,0.10871942521730814,2,yes,0
46,31338,128643,yes,0.6192470881618405,3,no,0
19,56041,71841,yes,0.4191306587130553,6,no,0
45,85544,131328,yes,0.527495360537845,8,yes,1
64,20782,141251,no,0.20909265814292693,1,yes,1
40,58990,38613,no,0.3687390458029516,3,yes,0
66,189,99591,yes,0.3211208282099372,2,no,0
68,38205,100086,yes,0.41919845543354795,3,no,1
25,52062,102693,yes,0.6784745796799369,6,no,0
67,53568,148180,no,0.6568126084258108,8,yes,1
69,3602,142256,no,0.6997258285850452,8,yes,0
34,47173,144604,no,0.4376560445897626,2,yes,0
25,17033,26349,yes,0.8786054616316664,5,yes,0
64,53405,133249,no,0.4930926445889374,5,no,1
24,36782,144026,yes,0.7495473014053847,1,no,0
28,66002,84251,yes,0.8833205044872687,3,no,0
32,98776,99183,no,0.8094144576126331,7,no,0
28,82488,44214,yes,0.9701741075923233,5,no,0
53,15134,101302,no,0.8644322834814386,3,yes,0
46,63478,43141,no,0.5970535728739002,6,yes,1
32,86540,140228,no,0.6743127730467953,4,no,1
28,8208,131958,no,0.3590158355856531,8,no,0
37,95271,93584,no,0.20558244379615148,1,no,1
48,69583,67576,no,0.15523473163984447,7,yes,0
20,66142,91578,no,0.9473337041170603,3,no,1
64,48341,53177,yes,0.4541078863439476,1,yes,0
37,67847,72880,no,0.9713687455397163,1,yes,0
66,41298,101672,no,0.31443340553271365,9,yes,1
46,32874,91731,yes,0.12364183790881045,4,yes,0
56,49877,65115,yes,0.5984902781774909,3,yes,0
56,13175,23997,yes,0.8442316284557074,5,no,0
22,52422,25475,no,0.6793104345723292,3,yes,1
44,30064,26435,no,0.3279642732472996,4,no,0
27,56785,29247,no,0.5595890826658165,5,yes,1
50,85082,70906,yes,0.3437575684583096,1,no,1
26,93816,131102,yes,0.8556692317899525,7,yes,0
29,85864,107630,no,0.9446522043110396,7,no,1
49,14375,52618,yes,0.5907629542072373,7,no,0
35,22506,31935,no,0.6792790748777855,4,yes,0
49,32879,65130,yes,0.755784403375387,8,no,0
36,39354,70676,no,0.2149790851661479,1,no,0
66,45085,49977,yes,0.43932449620464864,8,yes,1
65,58810,113826,no,0.20906451827940958,1,no,0
40,52777,56612,no,0.42768502653450025,4,no,0
65,11227,135705,no,0.9469293555030692,2,yes,0
43,37989,55395,no,0.683959810773412,5,yes,1
40,84374,89987,yes,0.8024152345709187,4,no,1
50,37041,130448,yes,0.8563014661076246,1,no,0
26,18428,62541,yes,0.9233196991577975,5,no,0
53,66084,135829,yes,0.2794276827819638,4,yes,0
30,39557,106983,no,0.1215859534173456,8,no,0
51,53181,135420,no,0.12884870318385208,6,no,0
58,3587,56093,no,0.6045266093379006,9,no,0
51,20330,119818,yes,0.12848045715783202,1,yes,0
33,30835,72201,yes,0.4167482686511913,4,no,1
37,42468,98599,yes,0.7594884966198332,8,yes,1
65,54877,121230,yes,0.9733535236683286,5,no,0
34,12356,79947,no,0.8852805246591728,4,yes,1
40,53764,29112,yes,0.26078996321401027,4,no,0
24,21029,108016,yes,0.22059613723587684,7,yes,0
27,29548,47106,no,0.7367649132670229,7,yes,1
55,20406,91153,no,0.6906610515681618,6,yes,0
48,47407,107067,no,0.20865276470116095,4,yes,0
69,72452,146753,no,0.44924138674974956,8,no,0
23,23086,104881,yes,0.8158250888846832,3,no,0
35,97854,35429,no,0.5624822734385659,9,yes,0
65,25105,121873,yes,0.5677501157557517,2,no,1
23,24717,118605,no,0.884244677708615,8,no,1
39,64281,77890,yes,0.19955005895406183,2,no,0
38,3793,90699,no,0.6666573890077127,9,no,0
49,55183,28333,no,0.6575543520965443,1,no,1
29,13837,78635,no,0.823307092912215,7,yes,0
64,18492,87726,yes,0.7318908777118409,3,yes,0
52,79071,66876,yes,0.8839836286724435,6,yes,0
28,53744,93829,yes,0.982596116605173,1,no,0
62,1100,106071,no,0.14096451808243743,1,yes,0
39,24632,142316,no,0.30281005403757744,1,yes,0
44,70021,20252,no,0.7811718420236106,7,yes,1
69,61098,24315,no,0.6817444203195555,5,yes,0
28,44920,54777,yes,0.24645453319829305,2,yes,0
56,39396,76245,no,0.38227999344541186,8,no,1
22,83877,145186,yes,0.8764255857126602,6,no,0
58,47609,52577,yes,0.5003202046729325,5,yes,1
52,77683,115519,yes,0.9134830193162812,2,no,1
29,60786,119296,yes,0.24300441498678366,5,no,1
23,24127,125396,yes,0.5938828100132529,3,yes,0
62,73709,35982,no,0.9102513384621251,1,yes,0
65,40359,102183,yes,0.17131796909757088,2,yes,0
43,91015,63869,no,0.44828195783455604,5,yes,0
27,39365,102778,yes,0.8712364840502909,1,no,0
68,44157,49467,yes,0.9893753989010493,2,yes,0
44,32134,39577,yes,0.7661909520669813,9,yes,1
32,14165,88890,no,0.41103846562073953,3,yes,1
59,75527,71308,no,0.1363660812572079,5,no,0
36,82074,84621,yes,0.33045049584297903,4,yes,1
61,2818,34888,yes,0.31434785780318425,3,no,1
44,43907,97871,yes,0.40796264748955235,6,no,0
59,44580,147360,yes,0.24214092277149185,7,no,1
40,35525,104491,no,0.8239118347179908,2,yes,0
56,26918,135705,yes,0.943381389458983,3,yes,0
37,83281,147711,yes,0.2094679771525194,6,yes,0
68,11774,93737,no,0.4049947315252701,7,no,0
28,2818,35031,no,0.329575482023314,5,no,0
43,37744,149959,yes,0.1385848831722749,6,no,1
35,7037,96508,no,0.9519284229324896,9,yes,0
26,45836,93857,no,0.9201048256581549,3,yes,0
45,99686,116373,yes,0.6452271165237746,7,no,1
18,13400,90529,yes,0.42804305677922194,2,no,0
65,14626,126768,yes,0.4342389469554435,6,no,0
25,30339,81826,yes,0.349158134781313,1,yes,0
28,58675,53043,yes,0.7024825800558885,2,no,0
65,24967,108023,no,0.7472923303183914,4,no,0
44,82066,35659,yes,0.6001368554674809,3,no,0
25,92289,61561,yes,0.6664877862649415,2,no,0
69,53485,69922,yes,0.8460805428463336,6,no,1
18,56131,135636,yes,0.351412649453684,9,yes,0
50,5587,30288,yes,0.7351402773510605,5,no,1
55,41376,134883,no,0.8817637994476405,3,yes,1
34,28196,32285,yes,0.18901864011387853,7,yes,0
64,54501,27766,no,0.9837742362471209,4,yes,1
37,92306,69439,no,0.535370579936746,6,yes,0
60,8083,34466,no,0.5082565163591302,8,no,0
31,59814,86099,yes,0.21473847861537682,1,yes,0
29,47848,55629,yes,0.4863383468648761,5,yes,0
22,44167,27680,no,0.7399300723144357,7,no,0
61,33695,72349,no,0.7824509492204255,3,no,0
63,94271,116922,yes,0.20285116530354808,8,yes,0
50,50151,46013,yes,0.4726118369077126,7,no,0
60,63687,32465,yes,0.8466547007520147,8,no,0
50,85999,80715,yes,0.5492644579086678,7,no,0
45,20910,105593,yes,0.3553684581964164,6,no,0
53,41820,72687,no,0.6059811672301638,8,no,0
45,98271,74785,no,0.38804499277487936,7,no,1
69,67133,61771,yes,0.5280204885229314,3,yes,0
27,80781,35848,no,0.3569527112060519,4,yes,1
27,27483,123450,no,0.143938078351344,1,no,0
49,56216,75518,no,0.1432217605643222,6,no,1
49,30656,103119,no,0.9601146102401713,7,yes,1
62,90235,95239,yes,0.2667035387675103,1,no,0
68,84705,115941,no,0.15347288272716836,5,yes,0
49,39267,100166,no,0.8048434322840242,8,yes,1
26,92361,126126,yes,0.8782772384172208,6,no,0
53,35271,82444,no,0.409307825460116,6,yes,0
58,98393,147882,no,0.7702311642753649,5,yes,0
34,47206,123963,no,0.696219716801715,3,yes,1
61,99754,136344,no,0.8443601426712221,9,no,1
63,11765,33839,no,0.6057342069799394,5,no,0
52,84451,58556,no,0.12961660867699318,5,yes,0
55,46461,45542,yes,0.8581832635421683,1,no,0
68,71432,70917,yes,0.6671575881631385,4,no,0
49,70520,87211,no,0.8278067774802403,1,yes,1
54,87260,146945,no,0.5669616558361946,8,no,0
40,4918,57351,yes,0.6790970704057564,8,no,0
48,63188,115149,no,0.9697508917704036,1,yes,0
66,26007,101038,no,0.6139888072374213,2,yes,0
27,91678,42120,no,0.836067791809956,3,yes,0
31,89810,91188,no,0.5099112624329635,2,no,0
28,50594,142523,no,0.5177872327080705,9,yes,1
44,31328,31876,no,0.6915138916724463,1,yes,0
24,42105,64443,no,0.7147313047112362,9,yes,0
33,10236,38333,no,0.974400575808042,7,yes,0
53,22719,60163,yes,0.9322770047261761,2,no,0
29,55819,118837,yes,0.23870886490851115,9,yes,1
35,90440,104865,no,0.6243096192363886,5,yes,1
48,24582,43508,yes,0.8445753905069596,7,yes,0
30,86417,80508,yes,0.7731911852675045,6,yes,0
36,21052,35106,no,0.6112552353543285,7,yes,0
68,84146,146928,no,0.11152252768058628,1,no,0
20,92115,126947,no,0.8731465242098002,8,no,0
67,36770,116806,no,0.3657456382159031,6,no,0
64,45372,85819,no,0.5650147946270525,1,no,0
49,66375,29856,yes,0.850744776335417,9,yes,1
27,42063,39071,yes,0.8147910897536754,7,yes,1
66,89995,35055,no,0.5471114677008442,7,yes,0
18,95845,57651,yes,0.1816504475200097,6,yes,0
21,6002,60870,yes,0.8217373880807556,5,yes,1
55,41433,44681,no,0.32336130525738543,3,no,0
38,97423,42771,no,0.8677629294620105,5,yes,0
18,68238,122866,no,0.26790173303039766,6,yes,0
35,59183,38126,no,0.8397900094301101,1,no,0
27,80726,127126,yes,0.8996207248905519,6,yes,0
32,36,58354,no,0.39637072015293384,6,no,0
40,34356,59226,yes,0.704132941775923,6,yes,0
24,27716,146784,no,0.3156125606284984,2,no,0
35,27681,30028,no,0.4776418006767873,3,yes,0
42,87640,149643,no,0.43662960625890834,5,yes,0
59,59471,67672,no,0.34760299517850957,4,no,1
22,90989,89954,no,0.5676475808082067,9,no,0
54,24134,103645,no,0.31171946320265487,1,yes,0
60,28524,55950,yes,0.9883403487233724,8,yes,1
69,69585,38949,no,0.3049768132954524,8,no,0
24,94369,108879,yes,0.40739476094286986,3,no,0
48,28858,81998,no,0.9974240325785011,3,yes,0
32,5973,143440,no,0.10009414646497937,3,no,0
60,32199,92442,no,0.6207779478342901,5,no,1
69,37994,88070,yes,0.36883859974534794,3,no,0
33,44656,28268,no,0.1735867463773329,1,no,0
69,89249,118436,yes,0.1005896219664526,3,yes,1
35,25147,141042,no,0.18319221101037042,3,yes,0
38,25578,73322,no,0.9769200508871055,9,no,0
23,48757,136822,yes,0.20725467840041525,2,yes,0
67,80576,124724,yes,0.7998359473135752,3,no,1
51,31120,20534,yes,0.9533216192111394,7,no,1
31,3633,24984,no,0.5730173537750585,3,yes,0
35,618,75084,yes,0.23137097100913054,4,no,0
59,16121,28309,yes,0.6441544138389158,5,yes,0
36,25938,49710,no,0.1468571808507701,6,yes,1
27,89703,66147,no,0.9226600922331551,9,no,0
37,84125,143683,no,0.5953679967225028,8,yes,0
36,51095,55166,no,0.918290086821501,8,yes,0
48,93591,117579,no,0.683738943892693,4,yes,0
35,77852,51723,yes,0.7772025900077989,7,no,0
44,65739,75060,no,0.8100590566555255,2,no,1
46,99331,78475,yes,0.1306601018740674,9,no,1
27,73177,120920,no,0.3547000518455161,8,no,0
26,4149,125059,yes,0.5077661074038327,6,no,1
22,36243,49004,no,0.4960718099619287,5,yes,0
63,88978,68237,no,0.3239693480243284,4,yes,0
23,79932,109930,no,0.89761995674457,9,no,0
55,28681,33934,no,0.7047333968338633,1,yes,0
69,43313,54005,yes,0.4149015397502098,9,no,0
29,50215,45549,yes,0.2631974877859729,8,yes,0
26,15539,149652,yes,0.6181111721674095,5,no,0
44,50743,119619,yes,0.20662688430556897,4,yes,0
52,72871,35102,yes,0.6572444755950354,3,yes,1
21,12034,48294,no,0.4374806908742088,2,no,0
35,19418,109289,no,0.9767714438597102,7,no,0
54,86829,47797,no,0.42065181374299176,3,no,1
67,13998,94438,no,0.36985613803349826,8,yes,1
55,14854,126440,no,0.8072586124791858,8,yes,1
34,89162,38826,yes,0.43703548592687114,9,yes,0
36,34771,32424,no,0.4263350301731369,4,no,0
27,96604,26334,yes,0.9763270003164753,3,yes,0
40,41594,129047,yes,0.41273210243926506,1,yes,0
60,49573,42403,no,0.15626969892601011,7,no,1
51,55276,76019,no,0.7402635632562528,1,no,0
31,81342,90577,no,0.8609485016614438,2,yes,0
23,58876,43002,yes,0.3186161138367847,4,yes,0
20,50251,76754,yes,0.49238533826646014,5,no,1
33,31620,130262,yes,0.6333889030332855,1,no,0
32,21407,46507,yes,0.46448855951464374,6,no,0
47,10654,121885,no,0.9770664091185335,3,no,0
43,25344,138155,yes,0.6313201263590886,4,yes,0
33,27883,90692,yes,0.4742175665751498,8,no,1
52,35630,42436,yes,0.38318264070092245,2,no,0
60,67928,83564,yes,0.27038576163386174,5,no,0
32,78788,99255,no,0.6242637746993219,7,yes,0
39,35224,57426,no,0.7718221560130347,1,yes,0
65,59400,109103,no,0.16722193467739632,9,no,0
41,75989,82635,no,0.6261793167979777,2,yes,0
39,66522,102416,no,0.1858388302500562,5,no,1
61,7224,99713,yes,0.1958257541107743,5,no,1
60,87757,96492,yes,0.926717389598242,7,yes,0
25,41493,134029,yes,0.2503627554747766,5,no,0
32,41201,57234,no,0.23523213863811604,6,no,0
31,75754,111062,no,0.5145532048319912,2,yes,0
40,64942,119294,no,0.14135288737353968,6,yes,0
59,32335,108273,no,0.7435901889407033,3,yes,1
32,53720,106538,yes,0.835799222423272,6,yes,0
43,99668,135536,no,0.27966950736271723,7,yes,1
66,89722,68768,no,0.6379644390817698,4,no,1
22,61900,23354,no,0.7922641559286216,3,no,0
19,53044,72985,yes,0.8028245097226061,3,no,0
26,83710,138867,yes,0.15967705604812782,1,no,0
37,31303,140416,no,0.36854585821756625,7,yes,0
